,UF,ACESSO_CEL,ACESSO_TABL,TEM_3G
106658,35,2.0,4.0,2.0
106660,35,2.0,4.0,2.0
106662,35,2.0,4.0,4.0
106664,35,2.0,2.0,4.0
106665,35,2.0,4.0,4.0
106668,35,4.0,2.0,4.0
106669,35,2.0,4.0,4.0
106670,35,4.0,4.0,4.0
106671,35,2.0,4.0,4.0
106672,35,4.0,4.0,4.0
106675,35,2.0,2.0,2.0
106676,35,2.0,4.0,2.0
106678,35,4.0,4.0,4.0
106680,35,2.0,2.0,2.0
106682,35,2.0,2.0,4.0
106684,35,2.0,4.0,2.0
106685,35,4.0,2.0,4.0
106687,35,2.0,4.0,4.0
106688,35,2.0,4.0,4.0
106689,35,4.0,2.0,4.0
106690,35,2.0,4.0,2.0
106691,35,2.0,4.0,4.0
106693,35,2.0,2.0,4.0
106695,35,2.0,4.0,2.0
106696,35,2.0,4.0,4.0
106697,35,4.0,4.0,4.0
106698,35,4.0,4.0,4.0
106701,35,4.0,4.0,4.0
106702,35,2.0,2.0,4.0
106703,35,2.0,4.0,4.0
106704,35,2.0,4.0,2.0
106706,35,2.0,4.0,2.0
106707,35,2.0,4.0,2.0
106708,35,2.0,4.0,2.0
106709,35,4.0,4.0,4.0
106711,35,2.0,4.0,2.0
106717,35,2.0,4.0,2.0
106720,35,2.0,4.0,2.0
106722,35,4.0,4.0,2.0
106723,35,2.0,2.0,2.0
106724,35,2.0,2.0,2.0
106725,35,2.0,4.0,2.0
106727,35,2.0,4.0,2.0
106731,35,2.0,2.0,2.0
106732,35,2.0,2.0,2.0
106733,35,2.0,4.0,2.0
106734,35,4.0,4.0,4.0
106735,35,2.0,2.0,2.0
106736,35,2.0,2.0,2.0
106738,35,2.0,4.0,2.0
106739,35,2.0,2.0,4.0
106740,35,2.0,2.0,2.0
106741,35,2.0,4.0,2.0
106746,35,2.0,2.0,2.0
106748,35,2.0,2.0,2.0
106750,35,4.0,4.0,4.0
106751,35,2.0,4.0,2.0
106752,35,2.0,4.0,2.0
106755,35,2.0,2.0,2.0
106756,35,2.0,4.0,2.0
106757,35,2.0,2.0,2.0
106758,35,2.0,2.0,2.0
106759,35,2.0,4.0,2.0
106760,35,2.0,2.0,2.0
106761,35,2.0,4.0,2.0
106762,35,2.0,4.0,2.0
106764,35,2.0,2.0,4.0
106766,35,2.0,4.0,2.0
106767,35,2.0,2.0,2.0
106773,35,2.0,2.0,2.0
106774,35,2.0,2.0,2.0
106776,35,2.0,4.0,2.0
106779,35,2.0,2.0,2.0
106780,35,2.0,4.0,2.0
106785,35,4.0,4.0,4.0
106787,35,2.0,4.0,2.0
106788,35,2.0,4.0,2.0
106795,35,2.0,4.0,2.0
106796,35,2.0,4.0,2.0
106797,35,2.0,2.0,2.0
106798,35,2.0,4.0,2.0
106799,35,2.0,2.0,2.0
106800,35,2.0,4.0,2.0
106801,35,2.0,2.0,2.0
106804,35,4.0,4.0,4.0
106805,35,2.0,4.0,2.0
106808,35,4.0,2.0,2.0
106809,35,2.0,4.0,2.0
106810,35,4.0,4.0,4.0
106811,35,2.0,2.0,2.0
106812,35,4.0,4.0,4.0
106813,35,4.0,4.0,4.0
106814,35,4.0,4.0,4.0
106815,35,2.0,2.0,2.0
106816,35,2.0,2.0,2.0
106817,35,4.0,2.0,2.0
106819,35,2.0,4.0,2.0
106821,35,4.0,4.0,4.0
106822,35,4.0,4.0,4.0
106823,35,2.0,4.0,2.0
106824,35,2.0,4.0,2.0
106825,35,4.0,4.0,4.0
106826,35,2.0,4.0,2.0
106827,35,2.0,2.0,2.0
106829,35,2.0,2.0,4.0
106830,35,2.0,2.0,4.0
106831,35,4.0,4.0,4.0
106832,35,2.0,2.0,4.0
106836,35,2.0,4.0,4.0
106837,35,2.0,2.0,2.0
106840,35,2.0,2.0,4.0
106841,35,2.0,4.0,4.0
106842,35,2.0,2.0,4.0
106844,35,2.0,2.0,4.0
106845,35,2.0,4.0,2.0
106846,35,2.0,2.0,4.0
106847,35,2.0,4.0,2.0
106848,35,2.0,4.0,4.0
106849,35,2.0,4.0,2.0
106850,35,2.0,4.0,4.0
106851,35,2.0,4.0,2.0
106852,35,2.0,2.0,4.0
106853,35,2.0,2.0,4.0
106855,35,2.0,4.0,4.0
106858,35,4.0,4.0,4.0
106859,35,2.0,2.0,4.0
106860,35,2.0,4.0,4.0
106861,35,2.0,4.0,4.0
106862,35,2.0,4.0,2.0
106865,35,2.0,4.0,4.0
106866,35,4.0,4.0,4.0
106867,35,4.0,4.0,4.0
106868,35,2.0,4.0,4.0
106871,35,4.0,4.0,4.0
106873,35,4.0,4.0,2.0
106874,35,4.0,2.0,4.0
106877,35,4.0,4.0,4.0
106878,35,2.0,4.0,4.0
106881,35,2.0,2.0,4.0
106884,35,2.0,2.0,4.0
106885,35,4.0,4.0,4.0
106888,35,2.0,4.0,4.0
106892,35,2.0,2.0,4.0
106893,35,2.0,2.0,2.0
106894,35,2.0,4.0,2.0
106895,35,2.0,4.0,2.0
106896,35,2.0,2.0,2.0
106897,35,2.0,2.0,2.0
106899,35,2.0,2.0,2.0
106900,35,2.0,4.0,2.0
106901,35,2.0,2.0,2.0
106904,35,2.0,2.0,4.0
106905,35,2.0,4.0,2.0
106907,35,2.0,4.0,2.0
106908,35,4.0,4.0,4.0
106909,35,4.0,4.0,4.0
106912,35,4.0,4.0,4.0
106914,35,2.0,4.0,2.0
106916,35,2.0,2.0,2.0
106918,35,2.0,2.0,2.0
106919,35,2.0,4.0,2.0
106921,35,2.0,2.0,2.0
106922,35,2.0,4.0,2.0
106925,35,2.0,2.0,2.0
106926,35,4.0,4.0,2.0
106928,35,2.0,4.0,2.0
106929,35,2.0,4.0,4.0
106930,35,2.0,4.0,2.0
106935,35,2.0,4.0,2.0
106937,35,2.0,4.0,2.0
106938,35,2.0,4.0,2.0
106946,35,2.0,4.0,2.0
106948,35,2.0,4.0,2.0
106949,35,2.0,2.0,2.0
106950,35,2.0,4.0,2.0
106951,35,2.0,2.0,2.0
106952,35,2.0,4.0,2.0
106957,35,2.0,4.0,4.0
106959,35,2.0,2.0,4.0
106960,35,4.0,4.0,4.0
106961,35,2.0,4.0,4.0
106964,35,4.0,4.0,4.0
106965,35,2.0,4.0,2.0
106966,35,4.0,4.0,4.0
106967,35,4.0,4.0,4.0
106968,35,4.0,4.0,4.0
106969,35,2.0,4.0,4.0
106971,35,2.0,2.0,2.0
106973,35,4.0,4.0,4.0
106974,35,4.0,4.0,4.0
106976,35,2.0,4.0,4.0
106977,35,4.0,4.0,4.0
106979,35,2.0,4.0,2.0
106980,35,2.0,2.0,4.0
106987,35,2.0,4.0,2.0
106991,35,2.0,4.0,2.0
106992,35,2.0,4.0,2.0
106995,35,4.0,4.0,4.0
106999,35,2.0,4.0,4.0
107000,35,2.0,4.0,2.0
107001,35,4.0,4.0,2.0
107002,35,2.0,2.0,2.0
107003,35,4.0,2.0,2.0
107004,35,4.0,2.0,4.0
107008,35,2.0,2.0,2.0
107010,35,2.0,4.0,2.0
107012,35,2.0,4.0,2.0
107013,35,4.0,4.0,2.0
107014,35,2.0,4.0,2.0
107017,35,2.0,2.0,2.0
107018,35,2.0,4.0,2.0
107020,35,2.0,4.0,4.0
107021,35,4.0,4.0,2.0
107022,35,2.0,4.0,2.0
107024,35,2.0,4.0,2.0
107028,35,2.0,4.0,2.0
107029,35,2.0,4.0,2.0
107030,35,2.0,4.0,2.0
107032,35,2.0,4.0,4.0
107034,35,2.0,4.0,2.0
107035,35,2.0,4.0,4.0
107037,35,2.0,4.0,2.0
107038,35,2.0,4.0,4.0
107039,35,2.0,4.0,2.0
107040,35,2.0,2.0,2.0
107042,35,2.0,4.0,2.0
107043,35,4.0,2.0,4.0
107044,35,2.0,4.0,4.0
107045,35,2.0,4.0,2.0
107050,35,2.0,4.0,2.0
107053,35,2.0,4.0,2.0
107054,35,4.0,4.0,4.0
107056,35,2.0,2.0,2.0
107057,35,2.0,4.0,2.0
107058,35,2.0,4.0,2.0
107059,35,2.0,2.0,4.0
107060,35,2.0,2.0,2.0
107061,35,4.0,4.0,2.0
107062,35,2.0,4.0,2.0
107065,35,2.0,4.0,2.0
107066,35,2.0,2.0,2.0
107067,35,2.0,2.0,2.0
107068,35,4.0,4.0,4.0
107072,35,2.0,4.0,2.0
107073,35,2.0,4.0,2.0
107075,35,4.0,4.0,4.0
107076,35,2.0,2.0,2.0
107077,35,2.0,4.0,2.0
107078,35,4.0,4.0,4.0
107087,35,4.0,4.0,4.0
107088,35,2.0,4.0,2.0
107089,35,2.0,4.0,2.0
107091,35,2.0,4.0,2.0
107093,35,2.0,4.0,2.0
107095,35,2.0,2.0,2.0
107096,35,2.0,4.0,4.0
107097,35,2.0,2.0,2.0
107099,35,4.0,4.0,4.0
107104,35,2.0,4.0,2.0
107106,35,2.0,2.0,2.0
107109,35,4.0,4.0,4.0
107110,35,4.0,4.0,4.0
107112,35,2.0,4.0,2.0
107113,35,4.0,2.0,4.0
107114,35,4.0,4.0,4.0
107115,35,2.0,4.0,2.0
107117,35,2.0,2.0,4.0
107118,35,2.0,2.0,2.0
107119,35,4.0,2.0,2.0
107120,35,2.0,4.0,2.0
107121,35,2.0,2.0,4.0
107122,35,2.0,4.0,2.0
107123,35,4.0,4.0,4.0
107125,35,2.0,2.0,2.0
107127,35,2.0,4.0,2.0
107129,35,2.0,4.0,2.0
107131,35,2.0,2.0,2.0
107132,35,2.0,4.0,2.0
107133,35,4.0,4.0,4.0
107134,35,2.0,2.0,4.0
107135,35,2.0,4.0,2.0
107136,35,2.0,2.0,2.0
107137,35,2.0,4.0,2.0
107140,35,2.0,2.0,2.0
107141,35,2.0,2.0,2.0
107142,35,2.0,2.0,2.0
107144,35,2.0,4.0,4.0
107146,35,2.0,4.0,2.0
107147,35,2.0,2.0,4.0
107148,35,2.0,2.0,2.0
107150,35,2.0,4.0,4.0
107152,35,2.0,2.0,2.0
107155,35,2.0,4.0,4.0
107156,35,2.0,4.0,2.0
107157,35,4.0,4.0,4.0
107158,35,2.0,4.0,4.0
107159,35,2.0,2.0,4.0
107160,35,2.0,2.0,2.0
107161,35,2.0,2.0,2.0
107162,35,2.0,4.0,2.0
107163,35,2.0,4.0,2.0
107165,35,4.0,4.0,4.0
107166,35,2.0,4.0,2.0
107167,35,2.0,2.0,2.0
107168,35,2.0,2.0,2.0
107169,35,2.0,2.0,4.0
107170,35,2.0,2.0,2.0
107171,35,4.0,4.0,4.0
107173,35,2.0,2.0,4.0
107175,35,2.0,4.0,2.0
107176,35,2.0,2.0,2.0
107177,35,2.0,2.0,4.0
107178,35,4.0,4.0,4.0
107179,35,2.0,2.0,2.0
107181,35,4.0,4.0,4.0
107182,35,2.0,4.0,4.0
107183,35,2.0,2.0,4.0
107186,35,4.0,4.0,4.0
107188,35,2.0,2.0,2.0
107191,35,2.0,4.0,2.0
107195,35,4.0,4.0,4.0
107196,35,4.0,4.0,4.0
107198,35,4.0,4.0,4.0
107201,35,2.0,4.0,2.0
107202,35,2.0,4.0,2.0
107203,35,2.0,4.0,2.0
107204,35,2.0,4.0,2.0
107206,35,2.0,4.0,2.0
107207,35,2.0,4.0,2.0
107210,35,4.0,2.0,4.0
107211,35,4.0,2.0,2.0
107212,35,2.0,2.0,2.0
107213,35,2.0,2.0,2.0
107214,35,2.0,4.0,2.0
107216,35,2.0,4.0,2.0
107217,35,2.0,4.0,2.0
107218,35,2.0,4.0,2.0
107221,35,2.0,2.0,2.0
107222,35,2.0,2.0,2.0
107223,35,2.0,4.0,2.0
107224,35,2.0,2.0,2.0
107226,35,2.0,2.0,2.0
107228,35,2.0,4.0,2.0
107229,35,2.0,4.0,4.0
107230,35,2.0,2.0,2.0
107231,35,2.0,2.0,2.0
107234,35,2.0,2.0,2.0
107239,35,2.0,2.0,2.0
107242,35,2.0,4.0,2.0
107246,35,2.0,4.0,4.0
107247,35,4.0,2.0,2.0
107250,35,2.0,2.0,2.0
107253,35,2.0,4.0,2.0
107254,35,2.0,4.0,2.0
107256,35,2.0,4.0,2.0
107258,35,4.0,4.0,4.0
107259,35,2.0,2.0,2.0
107261,35,2.0,2.0,2.0
107262,35,2.0,2.0,2.0
107263,35,2.0,4.0,2.0
107265,35,2.0,4.0,2.0
107268,35,2.0,2.0,2.0
107269,35,2.0,4.0,4.0
107272,35,2.0,4.0,2.0
107274,35,4.0,4.0,4.0
107275,35,2.0,4.0,2.0
107278,35,2.0,4.0,2.0
107281,35,2.0,4.0,2.0
107284,35,2.0,4.0,4.0
107285,35,2.0,4.0,2.0
107286,35,2.0,4.0,2.0
107289,35,2.0,4.0,4.0
107290,35,2.0,4.0,4.0
107291,35,2.0,2.0,2.0
107292,35,2.0,4.0,2.0
107293,35,2.0,4.0,2.0
107294,35,2.0,4.0,2.0
107295,35,2.0,4.0,2.0
107297,35,2.0,4.0,2.0
107298,35,2.0,4.0,4.0
107299,35,2.0,4.0,2.0
107300,35,4.0,4.0,4.0
107304,35,4.0,4.0,4.0
107305,35,4.0,4.0,4.0
107307,35,4.0,4.0,4.0
107315,35,4.0,4.0,4.0
107320,35,2.0,4.0,4.0
107322,35,2.0,4.0,2.0
107323,35,2.0,2.0,2.0
107325,35,2.0,2.0,2.0
107326,35,4.0,4.0,4.0
107327,35,2.0,2.0,2.0
107328,35,2.0,2.0,2.0
107329,35,2.0,4.0,4.0
107331,35,2.0,4.0,2.0
107333,35,2.0,4.0,2.0
107335,35,2.0,4.0,4.0
107340,35,2.0,2.0,2.0
107341,35,2.0,2.0,2.0
107342,35,2.0,2.0,2.0
107343,35,2.0,4.0,2.0
107344,35,2.0,4.0,2.0
107346,35,2.0,2.0,2.0
107347,35,4.0,4.0,4.0
107348,35,2.0,2.0,2.0
107353,35,2.0,4.0,2.0
107354,35,2.0,4.0,2.0
107355,35,2.0,2.0,2.0
107356,35,2.0,2.0,2.0
107357,35,2.0,4.0,2.0
107358,35,2.0,2.0,2.0
107359,35,2.0,4.0,2.0
107360,35,2.0,2.0,2.0
107361,35,2.0,2.0,2.0
107362,35,2.0,2.0,2.0
107363,35,2.0,2.0,2.0
107364,35,2.0,4.0,2.0
107365,35,2.0,2.0,2.0
107367,35,2.0,4.0,2.0
107368,35,2.0,2.0,2.0
107369,35,2.0,2.0,2.0
107370,35,2.0,4.0,2.0
107371,35,2.0,2.0,2.0
107372,35,4.0,4.0,4.0
107373,35,2.0,2.0,2.0
107374,35,2.0,4.0,2.0
107376,35,4.0,4.0,2.0
107377,35,2.0,4.0,2.0
107378,35,4.0,4.0,4.0
107379,35,2.0,2.0,2.0
107381,35,2.0,2.0,2.0
107382,35,4.0,4.0,2.0
107383,35,2.0,4.0,2.0
107384,35,4.0,4.0,4.0
107385,35,2.0,2.0,2.0
107386,35,4.0,4.0,2.0
107387,35,2.0,4.0,2.0
107391,35,2.0,4.0,2.0
107393,35,2.0,2.0,2.0
107395,35,2.0,2.0,2.0
107399,35,2.0,4.0,2.0
107400,35,2.0,4.0,2.0
107401,35,2.0,4.0,2.0
107405,35,2.0,4.0,2.0
107406,35,2.0,4.0,2.0
107408,35,2.0,4.0,2.0
107411,35,2.0,2.0,2.0
107413,35,4.0,4.0,4.0
107414,35,4.0,2.0,4.0
107416,35,2.0,4.0,2.0
107417,35,2.0,2.0,2.0
107421,35,4.0,4.0,2.0
107422,35,2.0,4.0,2.0
107423,35,2.0,2.0,2.0
107425,35,2.0,4.0,4.0
107427,35,4.0,4.0,4.0
107428,35,2.0,4.0,2.0
107429,35,2.0,4.0,2.0
107430,35,2.0,4.0,2.0
107431,35,2.0,4.0,2.0
107433,35,2.0,4.0,2.0
107435,35,2.0,4.0,2.0
107436,35,2.0,2.0,2.0
107439,35,2.0,4.0,2.0
107440,35,2.0,2.0,2.0
107441,35,2.0,4.0,2.0
107442,35,2.0,2.0,2.0
107443,35,4.0,4.0,4.0
107444,35,2.0,4.0,2.0
107445,35,2.0,4.0,2.0
107448,35,2.0,4.0,2.0
107449,35,4.0,4.0,4.0
107450,35,2.0,4.0,4.0
107451,35,2.0,4.0,2.0
107452,35,2.0,4.0,2.0
107454,35,4.0,4.0,4.0
107456,35,2.0,4.0,2.0
107457,35,2.0,4.0,2.0
107460,35,2.0,2.0,2.0
107461,35,2.0,2.0,4.0
107464,35,2.0,4.0,2.0
107470,35,2.0,4.0,2.0
107471,35,4.0,4.0,4.0
107473,35,2.0,2.0,2.0
107475,35,2.0,4.0,2.0
107478,35,2.0,4.0,2.0
107479,35,2.0,4.0,2.0
107481,35,4.0,4.0,4.0
107483,35,2.0,4.0,4.0
107484,35,4.0,4.0,4.0
107485,35,4.0,4.0,4.0
107489,35,4.0,4.0,2.0
107490,35,2.0,4.0,2.0
107491,35,2.0,4.0,4.0
107492,35,2.0,4.0,2.0
107493,35,4.0,4.0,4.0
107495,35,2.0,4.0,4.0
107496,35,2.0,4.0,4.0
107497,35,2.0,4.0,4.0
107498,35,2.0,4.0,4.0
107502,35,2.0,4.0,4.0
107506,35,2.0,4.0,2.0
107507,35,2.0,4.0,2.0
107508,35,2.0,4.0,4.0
107511,35,2.0,2.0,2.0
107513,35,2.0,2.0,2.0
107514,35,2.0,2.0,2.0
107515,35,2.0,4.0,2.0
107518,35,2.0,2.0,2.0
107519,35,4.0,4.0,2.0
107520,35,2.0,2.0,2.0
107522,35,2.0,4.0,2.0
107523,35,2.0,2.0,2.0
107524,35,2.0,2.0,2.0
107534,35,2.0,4.0,2.0
107535,35,2.0,4.0,2.0
107536,35,2.0,4.0,2.0
107537,35,2.0,2.0,2.0
107541,35,2.0,4.0,2.0
107544,35,4.0,4.0,4.0
107547,35,2.0,4.0,2.0
107549,35,2.0,4.0,2.0
107550,35,4.0,4.0,4.0
107553,35,4.0,4.0,4.0
107557,35,2.0,4.0,4.0
107565,35,4.0,4.0,4.0
107566,35,2.0,4.0,4.0
107569,35,4.0,4.0,4.0
107570,35,2.0,4.0,4.0
107572,35,2.0,2.0,2.0
107575,35,2.0,2.0,2.0
107577,35,2.0,2.0,2.0
107579,35,2.0,4.0,2.0
107580,35,4.0,4.0,4.0
107583,35,4.0,4.0,4.0
107585,35,2.0,4.0,4.0
107587,35,2.0,2.0,2.0
107588,35,2.0,4.0,4.0
107589,35,2.0,4.0,2.0
107593,35,2.0,2.0,2.0
107594,35,2.0,4.0,2.0
107596,35,2.0,4.0,2.0
107597,35,2.0,4.0,2.0
107598,35,2.0,4.0,2.0
107599,35,2.0,2.0,2.0
107601,35,2.0,2.0,2.0
107603,35,2.0,4.0,2.0
107606,35,2.0,4.0,2.0
107607,35,2.0,2.0,4.0
107609,35,2.0,4.0,4.0
107611,35,2.0,4.0,2.0
107617,35,2.0,4.0,4.0
107620,35,2.0,4.0,4.0
107623,35,4.0,4.0,4.0
107624,35,2.0,4.0,2.0
107626,35,2.0,2.0,2.0
107627,35,2.0,2.0,2.0
107629,35,2.0,2.0,2.0
107632,35,4.0,4.0,4.0
107635,35,2.0,4.0,2.0
107637,35,2.0,2.0,2.0
107640,35,2.0,2.0,2.0
107641,35,2.0,2.0,2.0
107642,35,2.0,2.0,2.0
107643,35,2.0,4.0,2.0
107644,35,4.0,4.0,4.0
107645,35,2.0,2.0,2.0
107647,35,4.0,4.0,4.0
107648,35,2.0,2.0,2.0
107649,35,2.0,4.0,2.0
107654,35,2.0,4.0,2.0
107657,35,2.0,4.0,2.0
107658,35,4.0,4.0,4.0
107659,35,2.0,4.0,2.0
107662,35,2.0,2.0,2.0
107665,35,4.0,2.0,4.0
107666,35,2.0,2.0,2.0
107670,35,2.0,2.0,2.0
107673,35,2.0,2.0,2.0
107674,35,2.0,4.0,2.0
107679,35,4.0,4.0,2.0
107687,35,2.0,4.0,2.0
107689,35,2.0,4.0,2.0
107690,35,2.0,4.0,2.0
107691,35,2.0,4.0,2.0
107692,35,4.0,4.0,4.0
107695,35,2.0,2.0,2.0
107697,35,2.0,4.0,2.0
107698,35,2.0,2.0,2.0
107699,35,2.0,2.0,2.0
107700,35,2.0,2.0,2.0
107702,35,4.0,2.0,2.0
107703,35,4.0,4.0,4.0
107704,35,2.0,4.0,2.0
107705,35,2.0,4.0,2.0
107707,35,2.0,2.0,2.0
107708,35,2.0,2.0,2.0
107709,35,2.0,4.0,2.0
107710,35,2.0,2.0,2.0
107711,35,2.0,4.0,2.0
107712,35,2.0,2.0,2.0
107713,35,2.0,2.0,2.0
107715,35,2.0,2.0,2.0
107717,35,2.0,2.0,2.0
107718,35,2.0,4.0,2.0
107721,35,2.0,4.0,2.0
107722,35,2.0,2.0,2.0
107723,35,2.0,2.0,2.0
107724,35,2.0,2.0,2.0
107725,35,4.0,4.0,2.0
107729,35,2.0,4.0,2.0
107730,35,2.0,2.0,2.0
107732,35,2.0,2.0,2.0
107733,35,2.0,4.0,2.0
107734,35,2.0,2.0,2.0
107736,35,2.0,4.0,2.0
107737,35,2.0,2.0,2.0
107738,35,2.0,2.0,2.0
107742,35,2.0,4.0,2.0
107743,35,2.0,4.0,2.0
107745,35,2.0,2.0,2.0
107747,35,2.0,4.0,4.0
107749,35,2.0,2.0,2.0
107750,35,2.0,2.0,2.0
107751,35,2.0,2.0,2.0
107752,35,2.0,2.0,2.0
107753,35,4.0,2.0,4.0
107754,35,2.0,2.0,2.0
107756,35,4.0,2.0,2.0
107760,35,2.0,2.0,4.0
107761,35,2.0,2.0,2.0
107762,35,2.0,4.0,4.0
107764,35,2.0,4.0,4.0
107766,35,2.0,4.0,4.0
107767,35,4.0,4.0,4.0
107768,35,2.0,4.0,4.0
107769,35,4.0,4.0,4.0
107772,35,4.0,4.0,4.0
107773,35,2.0,4.0,4.0
107775,35,2.0,2.0,2.0
107777,35,2.0,2.0,2.0
107778,35,4.0,2.0,4.0
107779,35,2.0,2.0,2.0
107782,35,2.0,2.0,2.0
107783,35,2.0,2.0,2.0
107784,35,2.0,2.0,2.0
107785,35,4.0,4.0,4.0
107786,35,2.0,4.0,2.0
107790,35,2.0,4.0,4.0
107795,35,2.0,4.0,2.0
107799,35,2.0,4.0,2.0
107801,35,2.0,4.0,2.0
107805,35,2.0,4.0,2.0
107806,35,2.0,2.0,2.0
107807,35,2.0,4.0,2.0
107810,35,4.0,4.0,4.0
107811,35,2.0,4.0,2.0
107812,35,2.0,4.0,2.0
107813,35,2.0,4.0,2.0
107814,35,2.0,4.0,2.0
107815,35,2.0,4.0,2.0
107816,35,2.0,2.0,2.0
107817,35,2.0,4.0,4.0
107821,35,2.0,2.0,2.0
107822,35,2.0,2.0,2.0
107823,35,2.0,4.0,2.0
107827,35,2.0,2.0,2.0
107828,35,2.0,4.0,2.0
107829,35,2.0,4.0,2.0
107830,35,2.0,2.0,2.0
107831,35,2.0,4.0,2.0
107834,35,2.0,4.0,2.0
107835,35,2.0,4.0,2.0
107838,35,2.0,2.0,4.0
107840,35,4.0,4.0,4.0
107843,35,2.0,4.0,2.0
107845,35,2.0,4.0,4.0
107846,35,2.0,4.0,2.0
107848,35,2.0,4.0,4.0
107849,35,2.0,4.0,4.0
107850,35,2.0,4.0,2.0
107851,35,2.0,4.0,2.0
107854,35,2.0,4.0,4.0
107856,35,2.0,4.0,4.0
107857,35,2.0,4.0,4.0
107860,35,2.0,4.0,2.0
107862,35,2.0,4.0,2.0
107864,35,2.0,4.0,2.0
107865,35,2.0,2.0,2.0
107866,35,2.0,2.0,2.0
107867,35,2.0,4.0,2.0
107868,35,2.0,4.0,4.0
107869,35,4.0,4.0,4.0
107870,35,2.0,2.0,4.0
107872,35,2.0,4.0,4.0
107876,35,2.0,4.0,4.0
107877,35,4.0,4.0,4.0
107878,35,2.0,4.0,4.0
107881,35,2.0,4.0,2.0
107883,35,4.0,4.0,4.0
107885,35,2.0,4.0,4.0
107887,35,4.0,4.0,4.0
107891,35,2.0,4.0,2.0
107895,35,2.0,4.0,2.0
107896,35,2.0,4.0,2.0
107898,35,4.0,4.0,4.0
107899,35,2.0,4.0,4.0
107901,35,2.0,2.0,4.0
107902,35,2.0,4.0,4.0
107904,35,2.0,4.0,4.0
107911,35,2.0,4.0,2.0
107912,35,2.0,2.0,4.0
107914,35,2.0,4.0,2.0
107918,35,2.0,4.0,2.0
107919,35,2.0,4.0,4.0
107921,35,2.0,4.0,2.0
107922,35,2.0,4.0,4.0
107923,35,2.0,4.0,2.0
107924,35,2.0,4.0,4.0
107925,35,2.0,4.0,2.0
107927,35,2.0,2.0,2.0
107929,35,4.0,4.0,4.0
107930,35,2.0,4.0,2.0
107939,35,2.0,2.0,2.0
107942,35,4.0,4.0,4.0
107947,35,2.0,4.0,2.0
107948,35,2.0,2.0,2.0
107950,35,2.0,4.0,2.0
107952,35,4.0,4.0,4.0
107955,35,4.0,4.0,4.0
107957,35,2.0,4.0,2.0
107959,35,2.0,4.0,2.0
107960,35,2.0,2.0,2.0
107961,35,2.0,4.0,2.0
107963,35,2.0,4.0,2.0
107964,35,4.0,4.0,4.0
107966,35,2.0,4.0,2.0
107971,35,2.0,4.0,2.0
107974,35,2.0,4.0,2.0
107976,35,2.0,2.0,2.0
107977,35,2.0,2.0,2.0
107980,35,4.0,4.0,4.0
107981,35,4.0,4.0,4.0
107982,35,2.0,4.0,2.0
107986,35,4.0,4.0,4.0
107987,35,2.0,4.0,4.0
107989,35,4.0,4.0,2.0
107993,35,2.0,4.0,4.0
107995,35,2.0,4.0,4.0
107996,35,2.0,4.0,2.0
107997,35,2.0,4.0,4.0
107999,35,4.0,4.0,4.0
108000,35,2.0,4.0,4.0
108003,35,2.0,4.0,4.0
108006,35,2.0,2.0,4.0
108011,35,4.0,4.0,4.0
108013,35,4.0,4.0,4.0
108014,35,4.0,4.0,4.0
108016,35,2.0,4.0,2.0
108017,35,2.0,4.0,4.0
108018,35,2.0,4.0,2.0
108019,35,2.0,4.0,4.0
108021,35,2.0,4.0,2.0
108023,35,4.0,4.0,4.0
108027,35,4.0,4.0,4.0
108030,35,4.0,4.0,4.0
108033,35,4.0,4.0,4.0
108034,35,4.0,2.0,4.0
108036,35,4.0,4.0,4.0
108037,35,2.0,2.0,4.0
108038,35,4.0,4.0,4.0
108040,35,2.0,2.0,4.0
108042,35,2.0,2.0,4.0
108044,35,2.0,2.0,2.0
108046,35,2.0,4.0,2.0
108047,35,2.0,2.0,2.0
108048,35,2.0,2.0,4.0
108050,35,2.0,2.0,2.0
108051,35,2.0,2.0,2.0
108052,35,2.0,4.0,2.0
108054,35,2.0,4.0,2.0
108055,35,2.0,2.0,2.0
108057,35,2.0,2.0,2.0
108058,35,2.0,2.0,2.0
108059,35,2.0,2.0,2.0
108060,35,2.0,2.0,4.0
108061,35,2.0,4.0,2.0
108062,35,2.0,4.0,2.0
108063,35,2.0,2.0,2.0
108064,35,2.0,4.0,2.0
108065,35,2.0,2.0,2.0
108069,35,2.0,2.0,2.0
108070,35,2.0,2.0,2.0
108071,35,2.0,2.0,2.0
108072,35,2.0,4.0,2.0
108073,35,2.0,2.0,4.0
108075,35,4.0,4.0,4.0
108076,35,4.0,4.0,4.0
108077,35,4.0,2.0,2.0
108078,35,2.0,4.0,2.0
108079,35,2.0,4.0,2.0
108082,35,2.0,2.0,2.0
108083,35,2.0,2.0,2.0
108084,35,2.0,2.0,2.0
108085,35,2.0,2.0,2.0
108086,35,2.0,4.0,2.0
108087,35,2.0,4.0,2.0
108088,35,2.0,2.0,2.0
108091,35,2.0,2.0,2.0
108092,35,4.0,4.0,4.0
108099,35,2.0,2.0,4.0
108102,35,2.0,2.0,2.0
108103,35,4.0,2.0,4.0
108104,35,2.0,2.0,2.0
108105,35,2.0,2.0,2.0
108106,35,2.0,4.0,2.0
108107,35,2.0,4.0,2.0
108108,35,2.0,4.0,2.0
108110,35,2.0,4.0,2.0
108111,35,2.0,2.0,2.0
108116,35,2.0,2.0,2.0
