,UF,ACESSO_CEL,ACESSO_TABL,TEM_3G
106656,35,2.0,2.0,2.0
106657,35,2.0,2.0,2.0
106659,35,2.0,4.0,2.0
106662,35,2.0,2.0,2.0
106663,35,2.0,4.0,2.0
106664,35,2.0,2.0,2.0
106666,35,2.0,2.0,2.0
106667,35,2.0,2.0,2.0
106672,35,2.0,2.0,2.0
106673,35,2.0,2.0,2.0
106674,35,2.0,4.0,2.0
106678,35,2.0,2.0,4.0
106679,35,2.0,4.0,4.0
106680,35,2.0,4.0,4.0
106681,35,4.0,4.0,4.0
106682,35,2.0,2.0,2.0
106684,35,2.0,2.0,2.0
106685,35,2.0,2.0,4.0
106686,35,2.0,4.0,4.0
106690,35,2.0,4.0,4.0
106691,35,4.0,4.0,4.0
106692,35,2.0,4.0,2.0
106694,35,2.0,4.0,2.0
106696,35,2.0,4.0,2.0
106697,35,4.0,4.0,4.0
106700,35,2.0,4.0,2.0
106701,35,2.0,2.0,2.0
106703,35,4.0,4.0,4.0
106704,35,2.0,4.0,2.0
106705,35,2.0,4.0,2.0
106706,35,2.0,4.0,2.0
106707,35,2.0,4.0,2.0
106711,35,2.0,4.0,2.0
106712,35,2.0,2.0,2.0
106715,35,2.0,4.0,2.0
106716,35,2.0,4.0,4.0
106718,35,2.0,4.0,2.0
106720,35,2.0,2.0,2.0
106722,35,2.0,2.0,4.0
106724,35,2.0,2.0,2.0
106725,35,2.0,2.0,2.0
106726,35,2.0,2.0,2.0
106727,35,2.0,4.0,2.0
106728,35,2.0,2.0,2.0
106729,35,2.0,4.0,2.0
106730,35,2.0,4.0,2.0
106731,35,2.0,2.0,2.0
106734,35,2.0,2.0,2.0
106737,35,2.0,2.0,2.0
106738,35,2.0,4.0,2.0
106740,35,2.0,2.0,2.0
106741,35,2.0,4.0,4.0
106742,35,2.0,4.0,4.0
106744,35,2.0,4.0,2.0
106745,35,2.0,2.0,4.0
106746,35,2.0,2.0,4.0
106747,35,4.0,4.0,4.0
106748,35,2.0,4.0,4.0
106750,35,4.0,4.0,4.0
106751,35,2.0,4.0,2.0
106753,35,2.0,4.0,2.0
106754,35,2.0,4.0,4.0
106755,35,2.0,4.0,4.0
106756,35,2.0,2.0,2.0
106759,35,2.0,4.0,2.0
106760,35,2.0,2.0,4.0
106761,35,4.0,4.0,4.0
106762,35,2.0,2.0,4.0
106764,35,2.0,2.0,4.0
106768,35,2.0,2.0,2.0
106772,35,4.0,4.0,4.0
106773,35,2.0,4.0,2.0
106777,35,2.0,4.0,2.0
106779,35,2.0,2.0,4.0
106780,35,2.0,4.0,2.0
106781,35,2.0,2.0,2.0
106782,35,2.0,4.0,2.0
106784,35,2.0,4.0,2.0
106786,35,2.0,4.0,2.0
106787,35,2.0,4.0,2.0
106788,35,2.0,2.0,2.0
106789,35,4.0,4.0,4.0
106791,35,2.0,2.0,2.0
106793,35,4.0,4.0,2.0
106797,35,2.0,4.0,2.0
106802,35,2.0,4.0,2.0
106804,35,2.0,2.0,2.0
106805,35,2.0,4.0,2.0
106810,35,2.0,4.0,4.0
106811,35,2.0,4.0,2.0
106812,35,2.0,4.0,2.0
106813,35,2.0,4.0,2.0
106814,35,2.0,4.0,2.0
106815,35,2.0,2.0,2.0
106818,35,2.0,2.0,2.0
106820,35,2.0,4.0,4.0
106821,35,2.0,4.0,4.0
106824,35,2.0,4.0,2.0
106826,35,2.0,4.0,2.0
106829,35,2.0,4.0,2.0
106830,35,2.0,2.0,4.0
106832,35,2.0,4.0,2.0
106833,35,2.0,4.0,2.0
106834,35,2.0,4.0,2.0
106835,35,2.0,4.0,4.0
106838,35,2.0,4.0,2.0
106839,35,2.0,4.0,4.0
106840,35,2.0,2.0,2.0
106842,35,2.0,2.0,4.0
106843,35,2.0,2.0,2.0
106845,35,2.0,4.0,2.0
106847,35,2.0,2.0,2.0
106848,35,2.0,4.0,4.0
106849,35,2.0,2.0,4.0
106850,35,2.0,4.0,2.0
106854,35,2.0,2.0,4.0
106855,35,2.0,4.0,4.0
106856,35,2.0,4.0,2.0
106858,35,2.0,4.0,4.0
106860,35,2.0,4.0,4.0
106861,35,4.0,4.0,4.0
106865,35,2.0,2.0,2.0
106867,35,2.0,2.0,2.0
106873,35,2.0,4.0,2.0
106874,35,2.0,4.0,2.0
106876,35,2.0,4.0,2.0
106878,35,2.0,4.0,2.0
106879,35,2.0,4.0,2.0
106882,35,2.0,4.0,4.0
106883,35,4.0,4.0,4.0
106884,35,2.0,4.0,4.0
106890,35,2.0,2.0,2.0
106891,35,4.0,4.0,4.0
106892,35,2.0,4.0,2.0
106895,35,2.0,4.0,2.0
106896,35,2.0,4.0,2.0
106897,35,2.0,4.0,2.0
106898,35,2.0,2.0,2.0
106900,35,2.0,2.0,2.0
106902,35,2.0,4.0,2.0
106904,35,2.0,4.0,2.0
106905,35,2.0,2.0,2.0
106908,35,2.0,4.0,2.0
106913,35,2.0,4.0,2.0
106914,35,2.0,2.0,2.0
106916,35,2.0,4.0,2.0
106918,35,2.0,4.0,2.0
106919,35,2.0,4.0,2.0
106921,35,2.0,2.0,2.0
106922,35,2.0,4.0,2.0
106923,35,2.0,4.0,2.0
106924,35,2.0,4.0,2.0
106925,35,2.0,4.0,2.0
106928,35,2.0,4.0,2.0
106929,35,2.0,4.0,2.0
106930,35,2.0,4.0,2.0
106931,35,2.0,2.0,2.0
106933,35,2.0,4.0,2.0
106934,35,2.0,4.0,2.0
106935,35,2.0,2.0,2.0
106938,35,2.0,4.0,2.0
106939,35,2.0,2.0,2.0
106940,35,2.0,4.0,2.0
106941,35,2.0,2.0,2.0
106942,35,2.0,4.0,4.0
106943,35,2.0,2.0,2.0
106945,35,2.0,4.0,2.0
106947,35,2.0,4.0,2.0
106948,35,2.0,4.0,2.0
106949,35,2.0,4.0,2.0
106951,35,2.0,4.0,2.0
106952,35,2.0,4.0,2.0
106953,35,4.0,4.0,4.0
106956,35,2.0,4.0,2.0
106959,35,2.0,2.0,2.0
106967,35,2.0,2.0,2.0
106968,35,2.0,4.0,4.0
106975,35,2.0,4.0,2.0
106976,35,2.0,2.0,2.0
106980,35,2.0,4.0,2.0
106983,35,2.0,4.0,2.0
106984,35,2.0,4.0,2.0
106985,35,2.0,4.0,2.0
106989,35,2.0,2.0,2.0
106990,35,2.0,4.0,2.0
106991,35,2.0,4.0,4.0
106992,35,2.0,4.0,2.0
106993,35,4.0,4.0,4.0
106995,35,2.0,4.0,2.0
106996,35,2.0,4.0,2.0
106999,35,2.0,2.0,2.0
107002,35,2.0,4.0,4.0
107003,35,2.0,4.0,2.0
107006,35,2.0,2.0,2.0
107007,35,2.0,2.0,2.0
107010,35,2.0,2.0,2.0
107011,35,2.0,2.0,2.0
107013,35,2.0,4.0,2.0
107015,35,2.0,2.0,2.0
107016,35,2.0,4.0,2.0
107019,35,2.0,4.0,4.0
107020,35,2.0,4.0,4.0
107021,35,2.0,2.0,2.0
107022,35,2.0,2.0,2.0
107024,35,2.0,2.0,2.0
107025,35,2.0,4.0,2.0
107026,35,2.0,2.0,2.0
107027,35,2.0,2.0,2.0
107029,35,2.0,2.0,2.0
107032,35,2.0,2.0,2.0
107033,35,2.0,2.0,2.0
107034,35,2.0,2.0,2.0
107035,35,2.0,2.0,2.0
107037,35,2.0,4.0,2.0
107040,35,4.0,4.0,2.0
107041,35,2.0,4.0,2.0
107042,35,2.0,4.0,2.0
107043,35,2.0,2.0,2.0
107045,35,2.0,2.0,2.0
107048,35,2.0,4.0,2.0
107049,35,2.0,2.0,2.0
107052,35,2.0,2.0,2.0
107055,35,2.0,4.0,2.0
107056,35,2.0,2.0,2.0
107057,35,4.0,4.0,2.0
107058,35,2.0,2.0,2.0
107061,35,2.0,4.0,2.0
107062,35,4.0,4.0,4.0
107063,35,2.0,4.0,4.0
107065,35,4.0,4.0,4.0
107066,35,4.0,4.0,4.0
107067,35,2.0,4.0,4.0
107068,35,2.0,4.0,4.0
107070,35,2.0,2.0,2.0
107071,35,2.0,4.0,4.0
107074,35,2.0,2.0,4.0
107076,35,2.0,2.0,4.0
107077,35,2.0,2.0,2.0
107078,35,2.0,2.0,2.0
107079,35,2.0,4.0,2.0
107080,35,2.0,4.0,2.0
107083,35,4.0,4.0,4.0
107084,35,4.0,4.0,2.0
107087,35,2.0,2.0,2.0
107088,35,2.0,2.0,2.0
107089,35,2.0,2.0,2.0
107091,35,2.0,2.0,4.0
107092,35,2.0,2.0,2.0
107093,35,2.0,2.0,2.0
107094,35,2.0,4.0,2.0
107096,35,2.0,4.0,2.0
107098,35,2.0,4.0,2.0
107099,35,4.0,2.0,4.0
107100,35,2.0,2.0,2.0
107101,35,2.0,2.0,2.0
107102,35,2.0,4.0,2.0
107103,35,2.0,2.0,2.0
107105,35,2.0,4.0,2.0
107106,35,2.0,2.0,2.0
107107,35,2.0,2.0,2.0
107108,35,2.0,2.0,2.0
107109,35,2.0,4.0,2.0
107111,35,2.0,2.0,4.0
107112,35,2.0,2.0,2.0
107113,35,2.0,2.0,4.0
107114,35,2.0,2.0,2.0
107115,35,2.0,2.0,2.0
107116,35,2.0,4.0,4.0
107117,35,2.0,2.0,2.0
107118,35,2.0,4.0,4.0
107119,35,2.0,2.0,2.0
107120,35,2.0,2.0,2.0
107121,35,2.0,2.0,4.0
107126,35,2.0,4.0,4.0
107127,35,2.0,2.0,2.0
107129,35,2.0,2.0,2.0
107130,35,2.0,4.0,2.0
107131,35,2.0,4.0,2.0
107132,35,2.0,4.0,2.0
107133,35,2.0,4.0,2.0
107134,35,2.0,2.0,2.0
107135,35,2.0,4.0,2.0
107136,35,2.0,4.0,2.0
107137,35,2.0,2.0,2.0
107138,35,2.0,4.0,2.0
107141,35,2.0,4.0,2.0
107142,35,2.0,4.0,2.0
107143,35,2.0,2.0,2.0
107144,35,2.0,4.0,4.0
107146,35,2.0,4.0,4.0
107147,35,2.0,4.0,4.0
107150,35,2.0,4.0,4.0
107152,35,4.0,4.0,4.0
107153,35,2.0,4.0,4.0
107154,35,2.0,4.0,2.0
107155,35,4.0,4.0,4.0
107161,35,2.0,4.0,2.0
107163,35,2.0,4.0,4.0
107164,35,2.0,4.0,2.0
107165,35,2.0,4.0,4.0
107167,35,2.0,4.0,2.0
107168,35,2.0,4.0,2.0
107170,35,2.0,4.0,4.0
107171,35,2.0,4.0,2.0
107176,35,2.0,4.0,2.0
107177,35,2.0,4.0,4.0
107179,35,2.0,4.0,2.0
107186,35,4.0,4.0,2.0
107190,35,2.0,2.0,2.0
107191,35,2.0,4.0,2.0
107193,35,2.0,4.0,2.0
107194,35,4.0,4.0,2.0
107197,35,2.0,4.0,2.0
107199,35,2.0,2.0,2.0
107203,35,2.0,2.0,2.0
107207,35,2.0,4.0,2.0
107208,35,2.0,4.0,2.0
107209,35,2.0,4.0,2.0
107210,35,2.0,4.0,2.0
107211,35,2.0,4.0,2.0
107213,35,2.0,4.0,2.0
107214,35,2.0,2.0,2.0
107215,35,2.0,4.0,2.0
107219,35,2.0,2.0,2.0
107220,35,2.0,4.0,2.0
107221,35,2.0,2.0,2.0
107222,35,2.0,2.0,2.0
107223,35,2.0,4.0,2.0
107224,35,2.0,2.0,2.0
107226,35,2.0,4.0,2.0
107227,35,2.0,4.0,2.0
107228,35,2.0,2.0,2.0
107231,35,2.0,4.0,4.0
107232,35,2.0,4.0,2.0
107233,35,2.0,4.0,2.0
107234,35,2.0,2.0,2.0
107237,35,2.0,2.0,2.0
107238,35,2.0,2.0,2.0
107240,35,2.0,2.0,2.0
107241,35,2.0,2.0,2.0
107242,35,2.0,2.0,2.0
107243,35,2.0,4.0,2.0
107244,35,2.0,2.0,2.0
107245,35,4.0,4.0,4.0
107246,35,2.0,2.0,2.0
107247,35,2.0,4.0,4.0
107248,35,2.0,2.0,4.0
107249,35,2.0,2.0,4.0
107252,35,2.0,4.0,2.0
107254,35,2.0,2.0,2.0
107255,35,2.0,2.0,2.0
107256,35,2.0,4.0,2.0
107257,35,2.0,4.0,4.0
107258,35,2.0,2.0,4.0
107259,35,2.0,4.0,2.0
107260,35,2.0,2.0,2.0
107261,35,2.0,2.0,2.0
107262,35,2.0,4.0,2.0
107263,35,2.0,4.0,2.0
107264,35,2.0,2.0,2.0
107265,35,2.0,2.0,2.0
107266,35,2.0,2.0,2.0
107267,35,4.0,2.0,2.0
107268,35,4.0,4.0,4.0
107269,35,2.0,4.0,2.0
107271,35,4.0,4.0,4.0
107272,35,4.0,4.0,4.0
107273,35,2.0,4.0,2.0
107275,35,2.0,4.0,2.0
107278,35,2.0,4.0,2.0
107282,35,2.0,4.0,4.0
107284,35,2.0,4.0,4.0
107286,35,2.0,4.0,4.0
107287,35,2.0,4.0,4.0
107290,35,2.0,2.0,4.0
107293,35,2.0,4.0,4.0
107295,35,2.0,4.0,4.0
107297,35,2.0,4.0,2.0
107298,35,4.0,4.0,4.0
107299,35,4.0,4.0,4.0
107300,35,2.0,2.0,2.0
107301,35,4.0,4.0,4.0
107305,35,2.0,4.0,4.0
107312,35,2.0,4.0,2.0
107313,35,2.0,4.0,2.0
107314,35,2.0,4.0,4.0
107315,35,2.0,2.0,2.0
107316,35,2.0,4.0,2.0
107317,35,2.0,4.0,2.0
107318,35,2.0,4.0,2.0
107320,35,2.0,4.0,2.0
107322,35,2.0,4.0,2.0
107324,35,2.0,2.0,2.0
107325,35,4.0,4.0,4.0
107326,35,2.0,2.0,2.0
107331,35,4.0,4.0,2.0
107336,35,2.0,2.0,2.0
107339,35,2.0,4.0,2.0
107340,35,2.0,4.0,2.0
107343,35,2.0,4.0,2.0
107347,35,2.0,4.0,2.0
107349,35,2.0,4.0,4.0
107350,35,2.0,4.0,4.0
107352,35,2.0,4.0,2.0
107353,35,2.0,4.0,4.0
107354,35,2.0,4.0,4.0
107357,35,4.0,4.0,4.0
107358,35,2.0,4.0,2.0
107361,35,2.0,4.0,4.0
107362,35,2.0,4.0,4.0
107363,35,2.0,4.0,4.0
107364,35,2.0,2.0,4.0
107365,35,2.0,4.0,2.0
107367,35,2.0,2.0,4.0
107369,35,2.0,4.0,4.0
107372,35,2.0,2.0,2.0
107373,35,2.0,4.0,2.0
107375,35,2.0,4.0,4.0
107376,35,2.0,2.0,2.0
107377,35,2.0,4.0,2.0
107378,35,2.0,4.0,2.0
107379,35,2.0,2.0,2.0
107380,35,2.0,4.0,4.0
107381,35,2.0,4.0,4.0
107383,35,2.0,4.0,4.0
107386,35,2.0,4.0,2.0
107387,35,2.0,4.0,2.0
107388,35,2.0,2.0,2.0
107391,35,2.0,2.0,4.0
107394,35,2.0,2.0,4.0
107395,35,2.0,2.0,4.0
107397,35,2.0,4.0,4.0
107398,35,2.0,4.0,4.0
107399,35,2.0,4.0,4.0
107400,35,4.0,4.0,4.0
107401,35,4.0,4.0,4.0
107402,35,2.0,2.0,4.0
107403,35,2.0,2.0,4.0
107408,35,2.0,4.0,4.0
107410,35,4.0,4.0,2.0
107411,35,2.0,4.0,2.0
107414,35,2.0,2.0,2.0
107416,35,2.0,4.0,2.0
107417,35,2.0,4.0,2.0
107418,35,2.0,4.0,2.0
107421,35,2.0,4.0,2.0
107422,35,2.0,4.0,2.0
107424,35,2.0,4.0,2.0
107425,35,4.0,4.0,4.0
107427,35,2.0,4.0,2.0
107431,35,2.0,4.0,2.0
107432,35,2.0,4.0,2.0
107435,35,2.0,4.0,2.0
107437,35,2.0,4.0,4.0
107441,35,2.0,4.0,4.0
107442,35,2.0,4.0,4.0
107444,35,2.0,4.0,4.0
107446,35,2.0,4.0,4.0
107448,35,2.0,4.0,4.0
107449,35,2.0,4.0,2.0
107450,35,2.0,4.0,2.0
107452,35,4.0,4.0,4.0
107455,35,2.0,2.0,4.0
107457,35,2.0,4.0,2.0
107458,35,2.0,4.0,2.0
107460,35,2.0,2.0,2.0
107461,35,2.0,4.0,4.0
107463,35,2.0,4.0,2.0
107465,35,2.0,4.0,2.0
107466,35,2.0,2.0,4.0
107467,35,4.0,4.0,4.0
107469,35,2.0,2.0,4.0
107470,35,2.0,2.0,4.0
107471,35,4.0,4.0,4.0
107473,35,2.0,4.0,4.0
107474,35,2.0,4.0,4.0
107475,35,2.0,4.0,2.0
107477,35,2.0,4.0,4.0
107480,35,2.0,4.0,4.0
107484,35,2.0,4.0,4.0
107485,35,2.0,2.0,2.0
107486,35,2.0,4.0,2.0
107490,35,2.0,2.0,4.0
107491,35,2.0,2.0,2.0
107492,35,2.0,2.0,4.0
107494,35,2.0,2.0,2.0
107497,35,4.0,2.0,4.0
107498,35,4.0,4.0,4.0
107502,35,2.0,4.0,2.0
107503,35,4.0,4.0,2.0
107504,35,4.0,2.0,2.0
107507,35,2.0,2.0,2.0
107508,35,2.0,4.0,2.0
107510,35,2.0,2.0,4.0
107511,35,2.0,4.0,2.0
107513,35,4.0,4.0,4.0
107516,35,2.0,4.0,2.0
107517,35,2.0,4.0,2.0
107519,35,2.0,2.0,2.0
107520,35,2.0,2.0,2.0
107521,35,2.0,4.0,2.0
107523,35,2.0,2.0,2.0
107524,35,2.0,4.0,2.0
107525,35,2.0,4.0,2.0
107526,35,2.0,4.0,2.0
107527,35,2.0,2.0,2.0
107528,35,2.0,4.0,2.0
107529,35,2.0,2.0,2.0
107531,35,2.0,2.0,2.0
107532,35,2.0,2.0,2.0
107536,35,2.0,2.0,2.0
107537,35,2.0,2.0,2.0
107539,35,2.0,2.0,2.0
107540,35,2.0,2.0,2.0
107544,35,2.0,2.0,2.0
107545,35,2.0,2.0,4.0
107546,35,2.0,4.0,2.0
107548,35,2.0,4.0,2.0
107549,35,2.0,4.0,4.0
107550,35,2.0,2.0,4.0
107559,35,2.0,4.0,2.0
107565,35,2.0,4.0,2.0
107566,35,2.0,4.0,2.0
107567,35,2.0,4.0,2.0
107568,35,2.0,4.0,2.0
107572,35,2.0,4.0,2.0
107573,35,2.0,4.0,2.0
107574,35,2.0,2.0,2.0
107575,35,2.0,4.0,2.0
107577,35,2.0,2.0,2.0
107578,35,2.0,4.0,2.0
107579,35,2.0,4.0,2.0
107580,35,2.0,2.0,2.0
107581,35,2.0,4.0,2.0
107583,35,2.0,4.0,2.0
107584,35,2.0,2.0,2.0
107585,35,2.0,2.0,4.0
107587,35,2.0,4.0,4.0
107589,35,2.0,4.0,4.0
107591,35,2.0,2.0,4.0
107592,35,2.0,4.0,2.0
107593,35,2.0,2.0,4.0
107594,35,2.0,2.0,4.0
107595,35,2.0,2.0,4.0
107597,35,2.0,2.0,4.0
107598,35,2.0,2.0,4.0
107599,35,2.0,2.0,4.0
107600,35,2.0,4.0,4.0
107603,35,2.0,4.0,4.0
107604,35,2.0,4.0,4.0
107605,35,2.0,2.0,2.0
107606,35,2.0,4.0,4.0
107609,35,2.0,2.0,2.0
107610,35,2.0,4.0,4.0
107611,35,2.0,2.0,2.0
107612,35,2.0,4.0,2.0
107614,35,2.0,4.0,2.0
107615,35,2.0,4.0,2.0
107617,35,2.0,2.0,2.0
107619,35,2.0,4.0,2.0
107620,35,2.0,2.0,2.0
107622,35,2.0,2.0,2.0
107623,35,2.0,2.0,2.0
107624,35,2.0,4.0,2.0
107625,35,2.0,2.0,2.0
107626,35,2.0,4.0,2.0
107627,35,2.0,2.0,2.0
107628,35,2.0,4.0,2.0
107629,35,2.0,2.0,2.0
107630,35,2.0,2.0,2.0
107632,35,2.0,2.0,2.0
107636,35,2.0,2.0,2.0
107638,35,2.0,2.0,2.0
107639,35,2.0,4.0,2.0
107640,35,2.0,2.0,2.0
107641,35,2.0,2.0,2.0
107642,35,2.0,2.0,2.0
107647,35,2.0,4.0,2.0
107648,35,2.0,2.0,2.0
107652,35,2.0,2.0,2.0
107653,35,2.0,4.0,2.0
107654,35,2.0,4.0,2.0
107656,35,2.0,4.0,2.0
107662,35,2.0,4.0,2.0
107665,35,2.0,4.0,2.0
107666,35,2.0,4.0,2.0
107667,35,2.0,4.0,2.0
107668,35,2.0,4.0,2.0
107669,35,2.0,4.0,2.0
107671,35,2.0,4.0,2.0
107674,35,2.0,4.0,2.0
107675,35,2.0,4.0,2.0
107678,35,2.0,4.0,2.0
107680,35,2.0,4.0,2.0
107681,35,2.0,4.0,2.0
107682,35,2.0,4.0,2.0
107685,35,2.0,4.0,2.0
107687,35,2.0,4.0,2.0
107689,35,2.0,4.0,2.0
107692,35,2.0,4.0,2.0
107693,35,2.0,4.0,4.0
107694,35,2.0,4.0,4.0
107695,35,2.0,4.0,4.0
107696,35,2.0,4.0,4.0
107697,35,2.0,4.0,2.0
107701,35,2.0,2.0,2.0
107702,35,2.0,4.0,2.0
107703,35,2.0,4.0,2.0
107704,35,2.0,2.0,2.0
107705,35,2.0,2.0,2.0
107708,35,2.0,4.0,4.0
107709,35,2.0,4.0,2.0
107712,35,2.0,4.0,2.0
107714,35,4.0,4.0,4.0
107716,35,2.0,4.0,2.0
107717,35,2.0,4.0,2.0
107719,35,2.0,4.0,2.0
107720,35,2.0,4.0,4.0
107721,35,2.0,4.0,4.0
107722,35,2.0,2.0,4.0
107724,35,2.0,4.0,4.0
107728,35,2.0,4.0,4.0
107729,35,2.0,4.0,4.0
107731,35,2.0,4.0,4.0
107732,35,2.0,4.0,4.0
107733,35,2.0,4.0,4.0
107734,35,2.0,4.0,4.0
107735,35,2.0,4.0,2.0
107737,35,2.0,4.0,2.0
107738,35,2.0,2.0,2.0
107739,35,2.0,4.0,2.0
107740,35,2.0,2.0,2.0
107741,35,2.0,2.0,2.0
107742,35,2.0,2.0,2.0
107744,35,2.0,2.0,2.0
107748,35,2.0,2.0,2.0
107750,35,2.0,2.0,2.0
107753,35,2.0,4.0,4.0
107755,35,2.0,4.0,4.0
107756,35,2.0,4.0,4.0
107758,35,2.0,4.0,2.0
107759,35,2.0,2.0,4.0
107760,35,2.0,2.0,4.0
107763,35,2.0,4.0,4.0
107764,35,2.0,4.0,4.0
107767,35,2.0,4.0,4.0
107769,35,2.0,4.0,2.0
107771,35,2.0,4.0,2.0
107772,35,2.0,4.0,2.0
107773,35,2.0,4.0,2.0
107775,35,2.0,4.0,2.0
107777,35,2.0,4.0,2.0
107778,35,2.0,4.0,2.0
107781,35,2.0,4.0,2.0
107785,35,2.0,4.0,2.0
107788,35,2.0,2.0,2.0
107789,35,2.0,4.0,2.0
107793,35,2.0,2.0,2.0
107796,35,2.0,4.0,2.0
107801,35,2.0,4.0,2.0
107804,35,2.0,4.0,2.0
107805,35,2.0,4.0,2.0
107807,35,2.0,4.0,2.0
107808,35,2.0,2.0,2.0
107809,35,2.0,4.0,2.0
107810,35,2.0,4.0,2.0
107814,35,2.0,4.0,2.0
107816,35,4.0,4.0,4.0
107817,35,2.0,4.0,2.0
107818,35,2.0,2.0,2.0
107819,35,2.0,2.0,2.0
107820,35,2.0,2.0,2.0
107821,35,2.0,4.0,2.0
107822,35,2.0,2.0,2.0
107824,35,2.0,2.0,2.0
107826,35,2.0,4.0,2.0
107828,35,2.0,4.0,2.0
107829,35,2.0,4.0,2.0
107830,35,2.0,2.0,2.0
107831,35,2.0,4.0,2.0
107832,35,4.0,4.0,2.0
107834,35,2.0,4.0,2.0
107837,35,2.0,4.0,2.0
107838,35,2.0,4.0,2.0
107839,35,2.0,4.0,2.0
107845,35,2.0,4.0,2.0
107846,35,2.0,4.0,2.0
107852,35,2.0,2.0,2.0
107855,35,2.0,4.0,2.0
107856,35,4.0,4.0,4.0
107857,35,2.0,2.0,2.0
107862,35,2.0,2.0,2.0
107866,35,2.0,2.0,2.0
107867,35,2.0,4.0,2.0
107870,35,2.0,4.0,2.0
107871,35,2.0,4.0,2.0
107872,35,2.0,4.0,2.0
107873,35,2.0,4.0,2.0
107874,35,2.0,4.0,2.0
107878,35,2.0,4.0,2.0
107879,35,2.0,4.0,2.0
107880,35,2.0,4.0,2.0
107881,35,2.0,4.0,2.0
107882,35,2.0,4.0,2.0
107883,35,2.0,4.0,2.0
107885,35,2.0,4.0,2.0
107888,35,2.0,4.0,2.0
107889,35,2.0,4.0,2.0
107890,35,2.0,4.0,2.0
107891,35,4.0,4.0,2.0
107892,35,2.0,4.0,2.0
107894,35,2.0,4.0,2.0
107896,35,2.0,4.0,2.0
107897,35,2.0,4.0,2.0
107899,35,2.0,4.0,2.0
107900,35,2.0,2.0,2.0
107903,35,2.0,4.0,2.0
107904,35,2.0,2.0,2.0
107905,35,2.0,4.0,2.0
107906,35,2.0,4.0,2.0
107912,35,2.0,4.0,2.0
107913,35,2.0,4.0,2.0
107914,35,2.0,4.0,2.0
107915,35,2.0,2.0,2.0
107916,35,2.0,2.0,2.0
107917,35,2.0,2.0,2.0
107918,35,2.0,2.0,2.0
107919,35,4.0,2.0,4.0
107920,35,2.0,4.0,2.0
107921,35,4.0,4.0,4.0
107924,35,2.0,4.0,2.0
107927,35,4.0,4.0,4.0
107929,35,2.0,2.0,2.0
107930,35,2.0,2.0,2.0
107931,35,2.0,2.0,2.0
107932,35,2.0,4.0,2.0
107933,35,2.0,2.0,2.0
107936,35,2.0,4.0,2.0
107937,35,2.0,2.0,2.0
107938,35,2.0,4.0,2.0
107940,35,2.0,4.0,2.0
107941,35,2.0,4.0,2.0
107942,35,2.0,4.0,2.0
107944,35,2.0,2.0,2.0
107945,35,2.0,4.0,2.0
107946,35,2.0,2.0,2.0
107947,35,2.0,2.0,2.0
107948,35,2.0,4.0,2.0
107950,35,2.0,4.0,2.0
107951,35,2.0,2.0,2.0
107952,35,2.0,4.0,2.0
107954,35,2.0,4.0,2.0
107956,35,2.0,4.0,2.0
107957,35,4.0,2.0,4.0
107959,35,2.0,4.0,4.0
107961,35,2.0,2.0,2.0
107962,35,2.0,2.0,2.0
107965,35,2.0,2.0,2.0
107967,35,4.0,4.0,4.0
107968,35,4.0,4.0,2.0
107969,35,2.0,4.0,2.0
107971,35,4.0,2.0,2.0
107974,35,2.0,2.0,2.0
107976,35,4.0,4.0,2.0
107977,35,2.0,2.0,2.0
107979,35,2.0,4.0,2.0
107980,35,2.0,2.0,2.0
107981,35,2.0,4.0,2.0
107982,35,2.0,4.0,2.0
107983,35,4.0,4.0,4.0
107986,35,2.0,4.0,2.0
107988,35,2.0,4.0,4.0
107989,35,2.0,4.0,2.0
107995,35,2.0,4.0,2.0
107996,35,2.0,4.0,2.0
107997,35,2.0,2.0,2.0
107998,35,2.0,2.0,2.0
107999,35,2.0,4.0,2.0
108000,35,2.0,2.0,4.0
108001,35,2.0,4.0,2.0
108005,35,2.0,4.0,4.0
108010,35,2.0,4.0,2.0
108011,35,2.0,4.0,2.0
108012,35,2.0,4.0,2.0
108013,35,2.0,4.0,4.0
108014,35,2.0,2.0,2.0
108017,35,2.0,4.0,2.0
108019,35,2.0,2.0,2.0
108020,35,2.0,4.0,2.0
108023,35,2.0,4.0,2.0
108024,35,2.0,4.0,2.0
108025,35,2.0,4.0,2.0
108026,35,4.0,4.0,4.0
108028,35,2.0,2.0,2.0
108029,35,2.0,4.0,2.0
108030,35,2.0,4.0,2.0
108033,35,2.0,4.0,2.0
108037,35,2.0,2.0,2.0
108039,35,4.0,4.0,4.0
108040,35,2.0,2.0,2.0
108041,35,2.0,2.0,2.0
108042,35,2.0,2.0,2.0
108043,35,2.0,4.0,2.0
108047,35,2.0,4.0,2.0
108048,35,2.0,4.0,2.0
108049,35,2.0,4.0,2.0
108050,35,2.0,2.0,2.0
108053,35,2.0,4.0,2.0
108054,35,2.0,4.0,2.0
108060,35,2.0,2.0,2.0
108061,35,4.0,4.0,4.0
108064,35,2.0,2.0,2.0
108067,35,2.0,2.0,2.0
108068,35,2.0,4.0,2.0
108069,35,2.0,4.0,2.0
108072,35,4.0,4.0,2.0
108073,35,4.0,4.0,4.0
108074,35,4.0,4.0,4.0
108076,35,4.0,4.0,4.0
108077,35,2.0,4.0,2.0
108078,35,2.0,4.0,2.0
